	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8
79836	4.7331645	7.858107847	7.088806256	3.882887553	7.907299902	6.878179692	2.840302086	7.145062956
4014	0	0.493852248	0.502941568	0	0	0	0	0
125336	0.961993677	1.60445093	2.370331702	0.726744042	1.65558081	1.520648536	0	2.565694652
4016	9.498632437	10.94992794	11.12751928	8.13590471	9.909253327	8.951883819	9.4320046	11.96381435
4017	10.23702863	9.625283825	11.84155865	10.64517061	10.99606343	9.753222935	10.49973649	11.19608495
84695	5.998946899	6.669882828	7.957094494	6.575731341	6.353573835	6.194691858	7.392246145	7.195545443
84171	5.15391475	6.15388841	6.151081503	3.676696181	3.464119311	3.610581958	6.534495877	7.88609588
4015	8.993257704	10.39915806	11.93005622	9.439865575	10.08044502	7.767008513	10.48887196	10.73893955
80350	2.635545458	2.345282818	1.415866811	0.726744042	1.053319904	1.697329024	1.491750501	0
1902	7.450895333	8.406703749	8.824982918	5.790639125	8.505278035	6.37276409	7.92765472	6.9363211
9170	8.502512407	7.585115779	9.85101736	9.101013378	7.94555913	8.960570497	9.175881588	8.286405283
23566	0	0.493852248	0	0	1.283151339	1.319213275	1.491750501	0.943058639
2846	3.453412221	4.694768783	3.088650454	1.207767938	3.640331712	1.996641829	3.919873962	3.69971819
57121	8.037016999	8.437603531	8.346384749	8.172386503	7.674021324	10.14111636	8.368363276	9.485672757
10161	9.178147429	8.193952562	7.794679686	8.063587608	7.603985305	9.421769888	9.210716876	9.907154765
4018	1.276198865	1.153481099	0	0	0.441908364	0	0	0.691623493
79888	9.584865191	10.09062561	11.40463106	9.401263748	9.544036522	9.366465165	10.11835363	9.522333967
54947	9.397820713	9.896085172	8.731819984	7.681745814	8.044844345	10.69604938	10.14953311	9.908078677
10162	9.659484171	10.02262262	11.84117988	10.75208045	11.90354579	11.16323228	10.94332389	11.52025777
254531	9.893893203	9.833567858	9.978154578	10.9852693	10.23946165	10.90370594	11.06327265	11.30655589
9926	9.792667815	10.79714863	10.54341681	9.944394209	10.36121665	11.52675973	10.90647629	10.20200711
22859	10.93424461	9.36307096	11.14141542	11.20407345	8.374276165	9.642962705	9.381155513	10.71907338
23266	8.595608833	10.38293274	8.461805194	6.613562593	9.993334138	8.229133164	10.24224653	9.810660636
23284	6.043068854	7.053509978	3.016139703	0.726744042	6.009904738	4.967187056	5.891285508	4.988807367
23175	9.222323022	12.42215596	8.546313793	10.14044815	8.397463721	10.27815636	10.50083033	9.40812569
9663	9.353556634	10.52158042	10.9627419	11.09256635	11.94177204	9.62052813	10.93506808	10.7631384
64900	8.492275023	8.629371557	7.601785642	8.857917876	9.06933671	10.07153007	7.56910977	8.934185925
4023	6.190802493	7.668523379	7.290594888	3.676696181	6.466875052	7.197653122	6.025775205	5.893121903
4025	1.942645867	0	1.808302667	0	0	2.878744957	0	0
54886	3.101683689	0.861002514	0	0	3.263364986	1.697329024	2.318172203	2.898808141
64748	8.607930202	9.205519099	10.46938225	9.589618566	8.739859239	8.250541926	9.705002302	9.448055581
79948	0.559736524	3.061240487	1.970632817	0.726744042	0.779721981	1.085084679	1.491750501	0.943058639
9890	6.775423286	8.276029464	7.805478198	4.580193734	6.91114987	5.519158158	6.600645902	8.377270406
163404	3.179224394	0	0.875072301	0	0.441908364	0.45817199	0	0.386810946
4026	12.25210042	11.38569737	11.23925965	10.70983366	10.64120036	10.79589549	11.78419117	12.0851811
9404	7.581592279	8.605743957	8.404361175	8.626574566	8.04680152	7.1338029	9.878350919	7.444083106
642946	4.015096091	3.587413	5.444266189	7.757923983	6.771406273	3.737297376	3.812313384	5.631954046
9227	0	0.493852248	0	0	1.951363988	0	2.318172203	2.708297614
987	9.489147913	10.54817313	10.77256671	10.41964085	10.35056299	10.69962112	10.34270985	9.887616198
23143	10.18925466	10.13738325	8.984344115	8.509607967	9.718050927	10.93186282	10.05488089	9.664696868
57631	5.012778716	7.07550696	5.416360115	2.641314809	5.146027898	4.299508434	8.385664852	6.713475875
84859	6.95150154	8.207960672	9.035690985	8.532752149	8.37115588	7.952618955	8.489700272	8.669745382
4034	9.597278636	9.321421936	9.600489433	10.50728515	9.84492227	11.28904389	9.113055811	10.34531143
55367	9.023795929	8.078886248	8.220920476	8.399203999	8.977926129	9.150008203	6.89674169	7.634736282
57622	6.290269568	5.298925864	6.341186993	4.929293921	6.557501994	3.145758961	5.218974857	6.305820992
57497	1.942645867	0	0.502941568	0.726744042	0.441908364	0.45817199	0	0
79414	8.240650156	8.816330584	9.865279825	9.867591341	8.219810329	8.55727567	9.602454282	9.173958403
78999	9.94404553	9.666097218	10.97594632	11.55594228	9.703860154	11.21088183	8.112828343	11.04702927
145581	0.559736524	4.576346779	3.883904245	0	3.416488481	1.854713823	4.284292026	3.396885587
116844	8.556183759	9.751236575	12.38907857	12.08377252	9.629428389	9.604683131	7.329486916	9.665789797
136332	1.276198865	0.493852248	0	2.095721922	4.004842924	0	0.44625623	3.396885587
26018	11.73419553	10.78356961	10.12806716	11.08625315	10.59999278	10.61672922	11.14470514	10.94579942
9860	7.793692388	7.653978611	7.491193313	7.740358247	8.01317023	7.562527882	7.606670222	7.007011564
121227	9.506175456	10.06391786	9.305702452	9.293975297	10.31852665	9.584453335	10.27300003	10.42460124
26103	0	0	0	0	0	0	0	0
340745	0	2.092647217	0	0	0	0	0	0
345193	1.534061602	2.832363461	0.502941568	0	1.65558081	2.244369544	2.20929739	0.691623493
4033	2.932835996	6.317873841	4.896126506	6.361154241	5.285135851	6.748757739	6.088593217	4.453636098
26020	10.87358538	12.23218229	14.47348861	13.21132567	12.75543427	12.81861765	12.71216478	12.45377986
84918	11.14119845	9.814101754	11.53691566	9.750593442	9.782839684	11.38379413	10.64546615	10.72831374
29967	7.581592279	7.391791774	8.51704927	5.260330578	7.215972657	5.796478355	7.761686188	8.07398514
53353	1.534061602	1.60445093	0	0	0	0.45817199	1.822607794	1.157108404
4035	11.85946358	13.42416897	14.60176454	12.53960684	13.26282262	13.40828385	11.98600373	13.58003461
55805	4.38601076	5.190227667	3.664209749	3.520811944	2.751635103	4.932283267	4.59674436	5.096468492
4036	0	0	0	1.567837462	1.283151339	0	0.786512725	0
4037	8.192372715	10.01010845	9.99590562	10.26391786	8.344359385	9.690732406	10.52415185	9.531954915
4038	6.764143095	7.595809461	7.343419371	2.785320372	4.622602428	8.170196483	6.386097008	6.842789057
91355	5.990258297	6.051069696	4.747258486	6.70695733	5.362589115	6.753763633	5.566620347	6.260244001
4041	11.22365942	11.29463246	11.99753207	12.27719204	11.83287158	12.84495319	10.66441573	12.17215585
4040	9.390706803	9.869892838	10.10649659	10.90032464	10.40191552	9.914552714	9.848600877	10.47191476
7804	8.640853705	5.85136677	8.448087802	7.436570805	7.818462028	7.867423311	7.062389429	6.56206074
4043	9.346220732	10.11206712	11.31584147	12.21058104	11.4173516	10.19777928	10.56574872	10.83022648
10128	12.04874351	11.95343186	11.30327743	10.75043609	12.06479466	12.13884294	11.35738122	11.49818788
390205	5.36775196	7.323583539	4.177869967	2.301382787	4.782581552	5.050915205	2.979403473	3.5562332
376132	1.276198865	0	0	0	0	0	0	0
389257	0	0	0	0	1.283151339	0	0	0
9684	9.073802564	9.032186269	9.046905446	9.239544591	9.052421872	9.861379759	8.838320891	8.912436702
131578	8.118016518	9.526159799	12.713665	8.609743514	9.202545059	7.237511138	7.423863858	9.103117823
55604	10.96502833	10.20927923	10.06440987	10.0345324	10.4947911	10.65482843	9.941931445	10.30519798
90668	4.284395681	6.218575829	2.11653111	5.549715371	3.316232649	6.589869828	1.061707085	5.196650318
10234	7.249911752	6.864312452	5.537895512	3.14706243	6.325737187	4.595599137	6.523169866	9.165484392
474354	1.534061602	3.934110716	0.875072301	0.726744042	2.305299344	0.45817199	0	0.386810946
64922	7.541777329	9.85407328	1.415866811	7.681745814	8.961423648	7.489379159	3.696093997	7.000095801
55227	10.40433978	9.331511083	9.428663965	9.76491172	9.014380402	9.736338675	9.453046906	10.15880431
55222	8.923144128	7.793221575	8.161219576	9.452057107	9.481756049	9.041607958	7.901650118	7.779072541
10233	6.181410701	6.178487584	6.779417326	7.500576614	7.270575661	6.61759676	6.170730281	6.899632444
441381	2.826965347	4.106390199	4.398747112	4.782198856	4.612281719	4.669939503	2.678995836	5.330572741
126364	5.36775196	7.131174798	8.923687	8.382314922	7.215972657	6.109306227	8.350851689	7.236162521
389816	8.808853194	7.0176035	5.268104974	7.879256079	4.801246623	9.599826018	6.398547045	5.649739031
80313	7.500832321	7.397041377	6.035857009	7.201201576	6.816192643	7.708983837	6.578931168	6.696465451
123355	7.851092497	8.779283691	7.924179479	8.132542399	9.167004347	8.103385908	7.813744001	8.216531499
26231	3.57315636	5.313808161	4.109795141	5.873549927	4.098369023	5.175532585	3.954010144	4.887525271
79442	5.36775196	4.671848149	2.11653111	1.567837462	3.681224354	7.244641643	3.655168618	2.708297614
339291	0	0	0	0	0	0	0	0
79782	10.43034299	6.775727469	6.142589067	4.540145091	5.85771233	7.513192259	4.853431828	7.431287818
2615	9.411943943	11.69757933	11.51852998	9.293975297	11.50090789	9.800038069	10.1328638	11.38695107
375387	5.334239313	6.549254845	7.467591694	7.187136271	6.001856275	5.653799524	7.641131975	6.09483566
151827	6.316248943	5.481347384	3.963196656	3.249961039	4.581297009	6.229178358	5.055633846	6.114177513
55282	4.449983887	4.576346779	1.625410777	1.855790416	4.321668386	4.214909679	1.822607794	4.033537532
474170	5.228772524	6.387612413	5.141718882	5.00362922	7.371015136	6.243486296	6.290201362	7.536619451
374819	6.143219929	5.558341114	4.364691485	4.412862802	3.869881274	5.978564037	5.365692537	6.266020022
55073	7.045815348	7.304302033	4.050754169	4.45654991	4.477185121	7.480346724	7.500654685	6.254442873
9884	9.155541806	7.814304314	6.706396554	6.253821018	7.926556338	6.891868744	6.315633248	8.564693685
147172	9.192244477	8.699377767	8.252830978	8.886207479	7.986912606	7.731921782	8.592165853	8.296318362
114659	7.508363679	7.334570063	5.753986873	6.932540761	6.259784685	6.713217403	6.616719384	7.494160364
127495	5.032762074	3.657216966	0	0.766128675	3.486907406	2.03396914	2.112266425	0.724213687
116135	0	0	0	0	0.779721981	0.45817199	2.091564443	1.343464676
81543	5.26479162	5.678187429	7.282888261	4.367818344	6.162075059	8.093546972	6.556884593	6.107758998
55631	9.09179899	8.619284245	7.934054676	8.09156603	8.725271495	7.771952246	8.68275271	8.222485324
10489	9.78958043	10.40133672	10.79576825	10.87237354	10.75179299	10.62269329	10.62522528	10.66763156
115353	8.95656347	8.411899891	9.033396295	9.286430004	9.388395351	8.936555497	9.456772274	8.544635685
254050	3.101683689	2.656748048	3.088650454	0.726744042	2.751635103	0.45817199	0.44625623	4.532435413
201255	9.031657373	8.159356717	8.487178815	9.617549929	9.541263145	8.648802636	7.78794956	8.829435436
90506	5.89003805	3.258729962	3.566023585	5.210166738	4.725086725	2.72410452	3.735879557	4.086732823
57470	10.32765728	9.943501622	9.976961007	10.35618531	10.37179221	9.792759879	9.869993209	9.637660234
83450	2.741596419	4.229841679	3.469925038	4.118691953	4.623861011	3.995782977	2.840302086	4.187569822
54839	6.063662562	6.640613698	4.27429894	0	6.357615341	6.442633366	6.255304332	7.30511508
94030	5.172995474	6.465107608	5.563566958	3.600852519	6.425361949	5.219621591	4.816794237	6.133265536
57689	0.559736524	4.305642267	5.344136093	2.301382787	3.316232649	1.996641829	3.954010144	2.321293169
64101	4.947787701	5.268696379	5.797910491	5.401132099	4.801246623	3.696283214	3.569673362	4.433246582
123872	0	2.345282818	3.514299035	2.916247324	2.406291756	0.805457561	0.786512725	2.131852846
440699	0	0	0	0	0	0	0	0
219527	1.942645867	4.148503021	5.236534712	4.45654991	4.347297141	2.803495708	3.165735108	3.798683046
115399	7.231827897	5.756521631	4.678432534	7.275160736	6.23253605	8.018577428	2.513970722	6.674916789
255252	8.002766644	7.865701726	7.750657416	7.914926228	9.05771994	8.545776517	8.103352335	8.599424177
116064	11.42634559	10.72313854	10.19385033	10.0372323	11.04887011	10.60721795	10.41227906	10.99188977
55379	12.82252672	12.01496977	12.76757558	12.67423346	12.54986573	11.38893364	11.95982513	11.84395469
65999	8.368231428	8.113317107	9.935779869	10.65170435	8.827834899	8.909893084	8.712973668	7.556765065
339977	5.448269964	6.504555247	3.286615052	3.036274735	7.103907772	7.522021998	3.524953799	5.440909023
286187	0	0	0.502941568	0	0	0	0	0
100130742	4.056782926	1.786178129	0.502941568	0	0	0.45817199	0.44625623	2.321293169
23639	7.630727258	6.368640903	4.834195442	1.567837462	4.514993297	5.050915205	2.840302086	4.810566494
100130733	5.568427393	7.331904025	3.96820137	3.112533338	5.539769888	4.859840376	5.419340002	4.695420406
57554	0	0.493852248	2.586092169	0	0	2.125816387	0.44625623	0.691623493
56262	9.714241739	11.03545841	11.49203648	11.11999378	11.44821441	11.271043	11.92343557	11.76387193
23507	9.771698266	9.299161302	10.02971845	8.902093784	10.21182285	9.148108171	9.446316617	9.279103053
84230	7.637611695	9.800272547	8.707558265	7.805155713	8.858237175	7.276298449	9.629113054	8.411551239
55144	10.35923761	9.326933893	9.501861263	9.587164123	9.91408505	9.347548955	9.74272172	9.707777729
80131	7.315778141	6.257580189	8.157009846	6.524004106	7.280587986	9.106642499	6.465166394	7.386914386
85444	9.965407836	9.91998819	8.523603903	8.031449235	8.670484886	9.558939148	9.650741407	8.460232666
9208	11.88210568	11.32111128	11.78551046	11.7384504	11.43239783	11.85566535	12.07583226	11.97917086
9209	10.50565348	9.727816332	9.224548251	9.274274709	9.333347697	9.057890487	9.853696146	9.296140751
84125	3.835145941	1.94751655	0.502941568	0	1.65558081	0	2.686343643	4.729264529
127255	3.57315636	3.130123657	3.088650454	2.916247324	4.0678624	4.155619721	2.091564443	3.76644675
344657	4.758654959	4.500336798	1.625410777	2.095721922	1.65558081	4.155619721	0	5.388916213
79705	7.595802749	9.277500824	10.07169645	7.718095806	9.734533675	9.40197598	8.910632238	9.761925653
120892	4.991440214	7.946697529	6.910234971	6.228843697	5.944237672	4.639533176	7.879615718	6.70924238
57633	8.152071845	4.84574595	4.144234038	1.567837462	7.046390651	1.520648536	4.284292026	3.629764597
10446	4.284395681	9.081659986	8.503849584	5.235466677	5.68755345	4.503488672	5.652291445	6.666205536
54674	4.015096091	5.595351482	3.799999066	2.785320372	3.030071177	2.550851425	5.800382248	3.665165342
221091	6.391489353	7.416129533	6.17626093	4.619154735	5.459785691	5.664471463	6.429210882	8.171076694
164312	4.856318451	0.861002514	4.449752841	2.095721922	0.441908364	5.995568184	2.419377085	4.370282872
347730	1.942645867	1.153481099	0.502941568	0	1.951363988	0	3.277806259	0.691623493
26045	3.179224394	4.447334539	2.859154573	2.301382787	3.464119311	2.72410452	4.700944573	4.532435413
347731	0	0	0	0	0	0	1.061707085	0
80059	2.396734918	0.493852248	1.625410777	0	0	0.805457561	1.292663973	0.943058639
90678	8.161655946	9.408914556	8.262660064	8.814572533	8.830109199	8.822057073	9.29054075	9.051374821
57408	0	0	0	0	0	1.319213275	0	0
654429	0	0	0.502941568	1.207767938	0	1.697329024	0	0
220074	7.239812352	6.961018992	7.090396166	7.467274589	8.061857725	6.54147612	5.779971435	7.153906645
222229	6.984278313	7.790564844	8.860367241	9.462808161	8.913972447	8.427009396	7.609350891	8.167994607
4045	6.781652158	7.910443662	7.23176455	4.799605422	7.177196264	6.836315509	6.556884593	7.67219619
55341	10.95645021	9.525361066	10.59606571	10.56642485	10.74306991	10.03253495	9.43578463	10.42007485
84967	8.817973337	8.048069944	8.940929603	9.417933928	9.191974647	7.894874136	8.838218135	9.104730307
134353	7.973136536	7.771826169	7.263439168	6.819978503	7.867998363	7.405976197	7.54360801	7.797137522
124801	11.73076896	10.15866119	10.39447438	11.41807866	10.25647078	9.575291906	11.03364627	10.99471916
26065	12.01889903	11.32318117	10.80285866	11.21247888	10.8401942	11.00873625	11.38775171	10.88497881
149986	9.933594325	8.64598908	9.467427647	10.25775754	9.665533297	10.32263372	8.944989887	9.373762385
27257	9.058839497	9.002355699	9.519184701	9.431680202	9.093183281	8.908771485	9.386634435	9.366387353
57819	10.42388591	9.374728914	9.613605686	10.16945166	9.840416969	9.315742146	8.932201462	9.26907056
27258	11.76280536	9.91267546	9.562002718	10.40019656	10.27495209	9.518331341	10.34512389	9.218579461
25804	11.59985228	10.96208451	10.44369097	11.39475855	10.75059294	10.54612816	10.50910674	10.31324064
23658	11.03187644	9.307549428	8.601572474	9.657873445	9.649526545	9.3883594	9.891072963	9.146038084
11157	8.623619258	8.264586159	7.670231344	9.021435309	7.555331495	7.664406039	8.795314022	7.530609217
51690	10.2931917	9.694091264	8.92616284	10.27616024	9.084637008	9.414675301	10.05094281	9.353558619
84316	8.87879859	8.993140498	8.957968559	9.510026316	9.523807742	8.498840034	8.903006024	8.735757056
4046	8.982482268	10.06116446	10.53816604	10.83613875	10.05247554	8.952972409	11.3206446	9.911307491
51599	11.8598316	11.13412504	13.09273329	12.82608005	12.43017055	12.80775177	12.77513674	12.62558189
4047	10.19975932	9.366723708	9.6957094	10.22418731	10.39425142	10.50552408	8.505613889	9.169342295
338821	1.534061602	0	1.281253134	0	0.779721981	0	0	0
7940	6.698499098	6.704115292	8.026948857	8.84365478	6.776132947	5.926310229	8.905189016	7.296673979
4048	10.25844107	10.79350382	10.69955059	11.0170741	10.59914965	10.50069302	12.11785053	11.04240878
4049	2.260658014	3.771156654	5.187842951	5.378598321	3.092021337	1.697329024	6.057526087	2.838044126
56413	6.938513989	5.510575883	5.209468962	5.388103414	5.153456778	5.205803022	4.373773476	5.206776048
1241	9.645890578	6.687071889	6.319200628	5.916574572	5.537991773	5.872092453	5.850631926	6.70924238
4052	10.96297421	11.48209793	10.33282897	8.774141985	10.94673079	9.867985858	12.55133572	11.88318858
4053	10.70439416	13.02981189	12.58776273	9.5536124	11.89976161	11.0367321	11.95090425	12.63530776
4054	10.26825589	12.22489256	11.56644687	9.405337852	11.23167066	12.49334904	10.980173	12.02742505
8425	11.62842959	13.29736374	10.91212012	10.59113409	12.03737845	12.13176984	10.83098034	13.3917576
4055	10.35193039	10.93557098	12.57588733	11.86946584	11.77988848	11.61675067	11.46358787	12.19163491
4050	7.194964627	7.814304314	9.938848279	7.770959834	7.115141474	6.612092955	8.611011514	8.950957959
4056	5.197432958	6.409321346	4.832717893	3.633954252	4.593772056	4.017253839	4.387576227	5.635974899
